2.76565
3.10077
3.43899
3.76313
4.05228
4.30273
4.58169
4.86287
5.19811
5.47518
5.77226
6.06769
6.37244
6.64855
6.91774
7.23873
7.54705
7.85943
8.1559
8.42833
8.73066
9.01916
9.31069
9.64689
9.94246
10.2479
10.5379
10.8375
11.1199
11.4312
11.7377
12.0508
12.3477
12.6197
12.9092
13.2246
13.5445
13.8466
14.1828
14.4778
14.7633
15.096
15.419
15.6823
15.9836
16.2826
16.5926
16.9269
17.2133
17.5198
17.839
18.1442
18.4515
18.7808
19.0816
19.4005
19.6916
19.9791
20.3044
20.591
20.8216
20.8207
20.6639
20.2857
19.927
19.5895
19.518
19.8384
20.1082
20.4029
20.6996
20.8209
20.8216
20.8234
20.8192
20.8202
20.8202
20.8272
20.8119
20.7758
20.4822
20.2033
19.913
19.6442
19.3595
19.096
18.8381
18.5721
18.1809
17.4309
16.6809
15.9309
15.1809
14.7463
15.0702
14.7501
14.4059
14.0982
13.7599
13.459
13.1571
12.849
12.5595
12.2793
11.9944
11.7294
11.4489
11.2021
10.9411
10.6897
10.6028
10.9061
11.2188
11.531
11.8193
12.1046
12.4384
12.7447
13.0527
13.3426
13.6219
13.8962
14.2126
14.4966
14.762
15.0787
15.3741
15.2122
15.0137
14.8319
14.6467
14.4469
14.2678
14.071
13.8838
13.7096
13.52
13.3219
13.1298
12.9476
12.7538
12.5706
12.3737
12.1809
11.9994
11.8026
11.6021
11.4208
11.2222
11.0437
10.8401
10.6523
10.4709
10.2773
10.0938
9.89924
9.696
9.52067
9.32525
9.13145
8.93578
8.74251
8.54951
8.36141
8.18131
7.97444
7.78069
7.60356
7.40847
7.21541
7.02772
6.82546
6.63917
6.44168
6.6863
6.99677
7.31808
7.60562
7.9181
8.17872
8.4581
8.75591
9.07262
9.38772
9.68099
9.9979
10.3132
10.6347
10.9534
11.235
11.5608
11.8555
12.1839
12.4877
12.7859
13.0643
13.3624
13.6527
13.9377
14.2511
14.5552
14.8449
15.1871
15.5034
15.7599
16.0588
16.3401
16.6691
16.9544
17.2609
17.5513
17.8469
18.1359
18.4431
18.7458
19.0641
19.3685
19.6523
19.9069
20.2181
20.5
20.7904
20.8286
20.8225
20.8176
20.8212
20.8191
20.8276
20.8119
20.8274
20.8226
20.8135
20.8103
20.8169
20.8204
20.8208
20.8143
20.8251
20.8247
20.812
20.8204
20.8106
20.8263
20.8102
20.8265
20.8119
20.8227
20.8149
20.818
20.8143
20.816
20.8144
20.8269
20.8166
20.8248
20.8125
20.8124
20.8194
20.8248
20.8104
20.8157
20.8264
20.8159
20.8178
20.8121
20.8259
20.8263
20.8228
20.8171
20.8245
20.82
20.8175
20.8102
20.8151
20.816
20.8164
20.826
20.8115
20.8267
20.8171
20.8259
20.8148
20.8133
20.8235
20.8176
20.8121
20.829
20.8128
20.8281
20.8226
20.8265
20.8286
20.8284
20.8111
20.826
20.8246
20.8255
20.8144
20.8171
20.8273
20.8231
20.8142
20.818
20.8231
20.8163
20.8114
20.826
20.8299
20.8236
20.8105
20.8247
20.8277
20.8134
20.8237
20.8156
20.8232
20.8174
20.8231
20.817
20.8167
20.8121
20.8196
20.8106
20.8218
20.8145
20.8212
20.8164
20.8261
20.8164
20.8151
20.8236
20.82
20.817
20.8154
20.8242
20.8214
20.8152
20.8197
20.8279
20.8155
20.823
20.8195
20.8161
20.8265
20.8138
20.8109
20.8218
20.8268
20.8249
20.8228
20.8246
20.8294
20.8179
20.8141
20.8292
20.8176
20.8167
20.8265
20.8238
20.8268
20.8278
